Player,Nation,Nation_code,Pos,Pos_group,Age,Playing Time 90s,weighted_score_norm2,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes xG,Per 90 Minutes npxG,Per 90 Minutes xAG,PrgC_p90,PrgP_p90,PrgR_p90,CrdY_p90,CrdR_p90
Ruben Vargas,ch SUI,SUI,"MF,FW",FWD,24.0,21.8,27.218715596330274,0.18,0.23,0.18,0.18,0.11,2.614678899082569,3.532110091743119,6.651376146788991,0.13761467889908258,0.0
Brenden Aaronson,us USA,USA,"MF,FW",FWD,22.0,14.1,27.195602836879434,0.14,0.14,0.14,0.14,0.13,2.624113475177305,3.971631205673759,6.453900709219858,0.2127659574468085,0.07092198581560284
Jorge de Frutos,es ESP,ESP,"FW,MF",FWD,26.0,17.2,27.190930232558138,0.12,0.0,0.15,0.15,0.08,2.441860465116279,2.3255813953488373,8.372093023255815,0.05813953488372093,0.0
Tiago Tomás,pt POR,POR,"FW,MF",FWD,21.0,11.5,27.10608695652174,0.09,0.09,0.23,0.23,0.07,1.826086956521739,1.4782608695652173,9.73913043478261,0.2608695652173913,0.0
Laurent Abergel,fr FRA,FRA,MF,MID,30.0,31.8,27.072327044025158,0.06,0.03,0.04,0.04,0.07,1.1949685534591195,6.10062893081761,1.6037735849056602,0.12578616352201258,0.0
Daniel Parejo,es ESP,ESP,MF,MID,34.0,28.7,27.01850174216028,0.1,0.17,0.1,0.02,0.1,0.3832752613240418,7.317073170731708,0.975609756097561,0.13937282229965156,0.0
Junior Sambia,fr FRA,FRA,"DF,MF",MID,26.0,11.5,27.0,0.09,0.17,0.05,0.05,0.07,2.0,3.5652173913043477,3.217391304347826,0.34782608695652173,0.0
Ross Barkley,eng ENG,ENG,MF,MID,29.0,29.1,26.997010309278348,0.17,0.14,0.14,0.14,0.13,1.6494845360824741,5.601374570446735,1.3402061855670102,0.20618556701030927,0.0
Unai López,es ESP,ESP,MF,MID,27.0,23.4,26.9765811965812,0.04,0.09,0.05,0.05,0.11,1.3675213675213675,4.957264957264957,2.5213675213675217,0.3418803418803419,0.0
Pedro Chirivella,es ESP,ESP,MF,MID,26.0,28.8,26.967222222222222,0.03,0.03,0.05,0.05,0.04,0.3472222222222222,6.666666666666666,1.909722222222222,0.1736111111111111,0.0
Florian Thauvin,fr FRA,FRA,FW,FWD,30.0,19.0,26.96684210526316,0.26,0.16,0.25,0.21,0.22,3.736842105263158,3.6315789473684212,5.105263157894737,0.21052631578947367,0.0
Vitinha,pt POR,POR,FW,FWD,23.0,10.3,26.922233009708737,0.29,0.2,0.5,0.5,0.28,1.4563106796116503,2.233009708737864,8.155339805825243,0.0970873786407767,0.0
Rick Karsdorp,nl NED,NED,DF,DEF,28.0,13.2,26.882121212121213,0.0,0.15,0.03,0.03,0.17,0.9090909090909092,2.5,5.378787878787879,0.15151515151515152,0.0
Julián Álvarez,ar ARG,ARG,"MF,FW",FWD,23.0,29.4,26.872414965986398,0.37,0.27,0.44,0.39,0.22,2.17687074829932,3.503401360544218,6.122448979591837,0.06802721088435375,0.0
Iñigo Lekue,es ESP,ESP,DF,DEF,30.0,22.2,26.866576576576577,0.0,0.09,0.01,0.01,0.05,1.981981981981982,5.36036036036036,1.5765765765765767,0.1801801801801802,0.0
Marvin,es ESP,ESP,"FW,DF",FWD,23.0,20.6,26.852135922330095,0.0,0.1,0.05,0.05,0.12,2.9126213592233006,1.7475728155339805,8.592233009708737,0.24271844660194172,0.0
Santi Comesaña,es ESP,ESP,MF,MID,26.0,18.4,26.782608695652172,0.11,0.0,0.1,0.1,0.11,1.25,5.0,2.608695652173913,0.4347826086956522,0.10869565217391305
Maximilian Beier,de GER,GER,"FW,MF",FWD,20.0,26.9,26.77007434944238,0.6,0.04,0.43,0.43,0.09,2.2676579925650557,1.1152416356877324,8.327137546468402,0.0,0.0
Dayot Upamecano,fr FRA,FRA,DF,DEF,24.0,19.6,26.751632653061225,0.05,0.0,0.08,0.08,0.02,1.4285714285714284,6.989795918367347,0.5102040816326531,0.1530612244897959,0.0510204081632653
Djibril Sow,ch SUI,SUI,MF,MID,26.0,16.2,26.74111111111111,0.06,0.06,0.09,0.09,0.05,1.5432098765432098,4.506172839506173,2.7777777777777777,0.3703703703703704,0.0
Nabil Alioui,fr FRA,FRA,"MF,FW",FWD,24.0,11.2,26.645,0.36,0.09,0.21,0.21,0.19,1.9642857142857144,3.8392857142857144,6.428571428571429,0.08928571428571429,0.0
Julian Araujo,mx MEX,MEX,DF,DEF,21.0,16.2,26.598024691358024,0.06,0.0,0.04,0.04,0.07,1.4197530864197532,4.567901234567901,2.9012345679012346,0.308641975308642,0.0
Sergi Canós,es ESP,ESP,"MF,FW",FWD,26.0,13.7,26.536496350364963,0.07,0.15,0.21,0.21,0.18,2.3357664233576645,3.7956204379562046,6.423357664233577,0.07299270072992702,0.0
Roberto Navarro,es ESP,ESP,"MF,FW",FWD,21.0,21.0,26.51666666666667,0.05,0.05,0.1,0.1,0.15,3.857142857142857,3.3333333333333335,5.666666666666667,0.0,0.047619047619047616
Aarón Martín,es ESP,ESP,DF,DEF,26.0,15.3,26.513790849673203,0.0,0.07,0.01,0.01,0.11,1.8300653594771241,2.287581699346405,4.705882352941177,0.26143790849673204,0.06535947712418301
Kai Havertz,de GER,GER,"MF,FW",FWD,24.0,29.3,26.489061433447095,0.44,0.24,0.42,0.39,0.15,1.8771331058020477,3.378839590443686,6.51877133105802,0.37542662116040953,0.0
Faride Alidou,de GER,GER,"FW,MF",FWD,22.0,14.2,26.479577464788733,0.28,0.0,0.21,0.21,0.04,3.591549295774648,2.323943661971831,6.690140845070423,0.28169014084507044,0.0
Douglas Luiz,br BRA,BRA,MF,MID,25.0,33.3,26.47468468468469,0.27,0.15,0.21,0.11,0.16,1.801801801801802,5.045045045045046,1.5015015015015016,0.3603603603603604,0.0
Matthias Bader,de GER,GER,"DF,MF",MID,26.0,20.0,26.439999999999998,0.05,0.1,0.04,0.04,0.12,1.9,3.35,3.3,0.05,0.0
Nahitan Nández,uy URU,URU,"MF,DF",MID,27.0,26.0,26.416153846153843,0.08,0.12,0.14,0.11,0.1,2.1923076923076925,2.923076923076923,3.423076923076923,0.2692307692307692,0.0
Christian Günter,de GER,GER,DF,DEF,30.0,11.8,26.41322033898305,0.08,0.17,0.04,0.04,0.18,1.271186440677966,1.9491525423728813,5.338983050847458,0.0847457627118644,0.0
Jeremy Toljan,de GER,GER,DF,DEF,28.0,23.1,26.4008658008658,0.0,0.22,0.02,0.02,0.07,1.5151515151515151,3.41991341991342,3.6796536796536796,0.04329004329004329,0.0
Étienne Capoue,fr FRA,FRA,MF,MID,35.0,16.2,26.342469135802475,0.06,0.06,0.06,0.06,0.04,1.4814814814814816,4.938271604938272,2.345679012345679,0.4938271604938272,0.0
Morgan Gibbs-White,eng ENG,ENG,"MF,FW",FWD,23.0,35.1,26.336994301994302,0.14,0.29,0.2,0.17,0.24,2.2792022792022792,4.843304843304843,5.156695156695156,0.2564102564102564,0.0
Abdou Harroui,nl NED,NED,"MF,FW",FWD,25.0,11.3,26.29079646017699,0.26,0.26,0.27,0.21,0.1,3.805309734513274,3.3628318584070795,4.95575221238938,0.17699115044247787,0.0
Wilfried Singo,ci CIV,CIV,DF,DEF,22.0,24.3,26.279382716049383,0.04,0.04,0.03,0.03,0.04,1.5637860082304527,5.967078189300412,1.2757201646090535,0.3292181069958848,0.0411522633744856
Tommy Doyle,eng ENG,ENG,MF,MID,21.0,13.6,26.252941176470586,0.0,0.0,0.03,0.03,0.03,1.5441176470588236,5.955882352941177,1.25,0.14705882352941177,0.0
Tommy Doyle,eng ENG,ENG,MF,MID,21.0,13.6,26.252941176470586,0.0,0.0,0.03,0.03,0.03,1.5441176470588236,5.955882352941177,1.25,0.14705882352941177,0.0
Pubill,es ESP,ESP,DF,DEF,20.0,20.9,26.241626794258377,0.05,0.14,0.03,0.03,0.07,2.822966507177034,1.722488038277512,4.0669856459330145,0.09569377990430622,0.0
Beñat Prados,es ESP,ESP,"MF,DF",MID,22.0,16.1,26.174844720496893,0.0,0.0,0.03,0.03,0.03,1.4285714285714284,5.403726708074534,1.8633540372670805,0.06211180124223602,0.0
Jonathan David,ca CAN,CAN,FW,FWD,23.0,29.2,26.169794520547946,0.65,0.14,0.6,0.51,0.11,1.6095890410958904,2.7054794520547945,6.780821917808219,0.136986301369863,0.0
Harry Kane,eng ENG,ENG,FW,FWD,30.0,31.5,26.16111111111111,1.14,0.25,0.97,0.85,0.2,1.1428571428571428,3.238095238095238,5.2063492063492065,0.06349206349206349,0.0
Dimitri Foulquier,fr FRA,FRA,"DF,MF",MID,30.0,20.5,26.142439024390246,0.0,0.0,0.03,0.03,0.06,2.048780487804878,3.5121951219512195,3.1219512195121952,0.14634146341463414,0.0
Emerson,br BRA,BRA,DF,DEF,24.0,12.9,26.128992248062016,0.08,0.0,0.02,0.02,0.03,1.627906976744186,4.4186046511627906,2.7131782945736433,0.31007751937984496,0.0
Alfonso Espino,uy URU,URU,DF,DEF,31.0,27.9,26.126451612903228,0.0,0.04,0.04,0.04,0.1,1.4695340501792116,4.050179211469534,3.1899641577060933,0.3225806451612903,0.0
Benjamin Pavard,fr FRA,FRA,DF,DEF,27.0,18.6,26.04516129032258,0.0,0.11,0.04,0.04,0.07,1.3440860215053763,4.784946236559139,2.5268817204301075,0.3225806451612903,0.0
Maximilian Eggestein,de GER,GER,MF,MID,26.0,32.4,26.02037037037037,0.03,0.06,0.07,0.07,0.09,1.2962962962962963,5.0,2.2222222222222223,0.1851851851851852,0.0
Tim Skarke,de GER,GER,"FW,DF",FWD,26.0,26.7,25.98183520599251,0.3,0.0,0.13,0.13,0.08,2.2846441947565546,2.9962546816479403,7.116104868913858,0.2621722846441948,0.0
Stefan Posch,at AUT,AUT,DF,DEF,26.0,26.8,25.977014925373133,0.04,0.07,0.04,0.04,0.08,1.6417910447761193,4.58955223880597,2.388059701492537,0.26119402985074625,0.0
Martin Terrier,fr FRA,FRA,"FW,MF",FWD,26.0,17.0,25.93764705882353,0.41,0.18,0.31,0.31,0.15,1.6470588235294117,3.411764705882353,6.588235294117647,0.11764705882352941,0.058823529411764705
Marcos Acuña,ar ARG,ARG,DF,DEF,31.0,14.4,25.93722222222222,0.07,0.14,0.02,0.02,0.11,1.597222222222222,4.097222222222222,2.9166666666666665,0.4861111111111111,0.0
Baptiste Santamaria,fr FRA,FRA,MF,MID,28.0,21.4,25.934018691588786,0.0,0.05,0.09,0.09,0.03,0.6074766355140188,6.261682242990655,1.6822429906542058,0.14018691588785048,0.0
Felix Agu,de GER,GER,"DF,MF",MID,23.0,17.9,25.91832402234637,0.0,0.0,0.05,0.05,0.04,1.787709497206704,1.787709497206704,5.027932960893855,0.111731843575419,0.0
Damián Suárez,uy URU,URU,DF,DEF,35.0,14.4,25.90611111111111,0.0,0.14,0.02,0.02,0.06,1.3888888888888888,4.027777777777778,3.263888888888889,0.4861111111111111,0.06944444444444445
Matthis Abline,fr FRA,FRA,FW,FWD,20.0,11.6,25.809655172413795,0.43,0.0,0.33,0.33,0.17,2.413793103448276,1.7241379310344829,7.5,0.08620689655172414,0.0
Michael Amir Murillo,pa PAN,PAN,DF,DEF,27.0,11.1,25.78486486486487,0.27,0.18,0.07,0.07,0.11,0.5405405405405406,3.1531531531531534,4.684684684684685,0.2702702702702703,0.0
Juan David Cabal,co COL,COL,DF,DEF,22.0,16.6,25.752650602409634,0.0,0.0,0.03,0.03,0.03,1.5662650602409638,4.216867469879518,2.8915662650602405,0.36144578313253006,0.0
Remo Freuler,ch SUI,SUI,MF,MID,31.0,29.2,25.726712328767128,0.03,0.03,0.04,0.04,0.04,1.2671232876712328,5.6506849315068495,1.6438356164383563,0.3082191780821918,0.0
Kevin Paredes,us USA,USA,"FW,MF",FWD,20.0,15.9,25.722515723270437,0.19,0.0,0.19,0.19,0.09,2.138364779874214,3.144654088050314,7.044025157232705,0.25157232704402516,0.0
Reda Khadra,de GER,GER,"FW,MF",FWD,22.0,15.2,25.70631578947369,0.07,0.2,0.12,0.12,0.23,2.3026315789473686,2.6315789473684212,7.236842105263158,0.06578947368421052,0.0
Jonathan Gradit,fr FRA,FRA,DF,DEF,30.0,23.5,25.687021276595747,0.04,0.0,0.01,0.01,0.01,0.8936170212765957,7.531914893617022,0.2553191489361702,0.3829787234042553,0.0425531914893617
Lucas Martínez Quarta,ar ARG,ARG,DF,DEF,27.0,25.5,25.58882352941177,0.2,0.04,0.11,0.11,0.07,0.9019607843137255,6.9411764705882355,0.6274509803921569,0.35294117647058826,0.0
Angeliño,es ESP,ESP,DF,DEF,26.0,12.7,25.528110236220478,0.0,0.08,0.01,0.01,0.12,0.9448818897637796,3.1496062992125986,4.330708661417323,0.15748031496062992,0.0
Nathan Patterson,sct SCO,SCO,DF,DEF,21.0,11.2,25.51142857142857,0.0,0.18,0.03,0.03,0.15,1.517857142857143,3.3928571428571432,3.482142857142857,0.35714285714285715,0.0
Largie Ramazani,be BEL,BEL,"FW,MF",FWD,22.0,17.3,25.507976878612716,0.17,0.29,0.27,0.27,0.33,3.4104046242774566,2.4277456647398843,6.011560693641618,0.6358381502890174,0.11560693641618497
Duván Zapata,co COL,COL,FW,FWD,32.0,32.0,25.4875,0.37,0.12,0.34,0.34,0.09,2.3125,1.625,7.5625,0.0625,0.0
Ander Guevara,es ESP,ESP,MF,MID,26.0,32.6,25.466073619631903,0.03,0.0,0.02,0.02,0.03,1.6257668711656441,5.736196319018405,1.1349693251533741,0.21472392638036808,0.0
Daley Blind,nl NED,NED,DF,DEF,33.0,33.0,25.44181818181818,0.03,0.06,0.05,0.05,0.03,1.4545454545454546,6.333333333333333,0.6666666666666666,0.18181818181818182,0.0
Matthias Ginter,de GER,GER,DF,DEF,29.0,21.3,25.440422535211265,0.0,0.09,0.07,0.07,0.06,1.07981220657277,6.384976525821596,0.9389671361502347,0.14084507042253522,0.0
Felix Nmecha,de GER,GER,MF,MID,22.0,11.3,25.419292035398225,0.09,0.18,0.15,0.15,0.08,1.6814159292035398,3.9823008849557517,2.47787610619469,0.2654867256637168,0.0
Carmona,es ESP,ESP,"DF,MF",MID,21.0,14.6,25.406027397260274,0.07,0.07,0.06,0.06,0.07,1.9863013698630136,2.671232876712329,3.767123287671233,0.547945205479452,0.0
Josip Juranović,hr CRO,CRO,DF,DEF,27.0,14.4,25.39222222222222,0.0,0.14,0.1,0.04,0.16,1.5277777777777777,3.611111111111111,3.194444444444444,0.2777777777777778,0.0
Arthur Melo,br BRA,BRA,MF,MID,26.0,22.1,25.37963800904977,0.09,0.14,0.05,0.01,0.08,0.9502262443438914,6.018099547511312,1.2217194570135745,0.09049773755656108,0.0
Wilson Odobert,fr FRA,FRA,"MF,FW",FWD,18.0,23.3,25.37309012875536,0.13,0.09,0.12,0.12,0.14,4.377682403433476,2.4892703862660945,5.278969957081545,0.12875536480686695,0.0
Mehdi Zeffane,dz ALG,ALG,"DF,MF",MID,31.0,13.7,25.326496350364966,0.0,0.0,0.1,0.1,0.03,1.0218978102189782,3.8686131386861318,3.5036496350364965,0.14598540145985403,0.0
Grischa Prömel,de GER,GER,MF,MID,28.0,23.8,25.263445378151264,0.17,0.21,0.16,0.16,0.12,1.4705882352941175,4.033613445378151,2.5210084033613445,0.42016806722689076,0.04201680672268907
Juan Foyth,ar ARG,ARG,DF,DEF,25.0,11.8,25.26050847457627,0.08,0.08,0.03,0.03,0.08,1.6101694915254237,4.322033898305085,2.3728813559322033,0.0847457627118644,0.0
Loum Tchaouna,fr FRA,FRA,"FW,MF",FWD,19.0,23.3,25.254334763948496,0.17,0.13,0.11,0.11,0.06,3.0901287553648067,2.532188841201717,6.48068669527897,0.17167381974248927,0.0
Lucas Mincarelli,fr FRA,FRA,"DF,MF",MID,19.0,10.9,25.247155963302752,0.09,0.09,0.03,0.03,0.05,2.2018348623853212,2.385321100917431,3.6697247706422016,0.09174311926605504,0.09174311926605504
Christopher Operi,ci CIV,CIV,DF,DEF,26.0,27.2,25.235294117647058,0.11,0.15,0.04,0.04,0.15,1.1397058823529411,3.014705882352941,4.080882352941177,0.22058823529411764,0.0
Emmanuel Agbadou,ci CIV,CIV,DF,DEF,26.0,28.8,25.235277777777778,0.03,0.03,0.08,0.08,0.05,1.4583333333333333,6.215277777777778,0.6597222222222222,0.034722222222222224,0.0
Jon Guridi,es ESP,ESP,MF,MID,28.0,29.8,25.203288590604025,0.1,0.13,0.13,0.13,0.12,1.006711409395973,3.926174496644295,3.087248322147651,0.06711409395973154,0.0
Omar Traoré,de GER,GER,DF,DEF,25.0,27.5,25.15909090909091,0.0,0.07,0.01,0.01,0.05,2.2181818181818183,2.8363636363636364,3.309090909090909,0.18181818181818182,0.0
Gustavo Hamer,nl NED,NED,MF,MID,26.0,32.3,25.151331269349846,0.12,0.19,0.09,0.09,0.19,1.1145510835913313,4.179566563467493,2.6625386996904026,0.2786377708978328,0.0
Thomas Foket,be BEL,BEL,DF,DEF,28.0,20.4,25.140980392156862,0.0,0.05,0.01,0.01,0.04,1.1764705882352942,3.186274509803922,4.11764705882353,0.44117647058823534,0.04901960784313726
Johan Gastien,fr FRA,FRA,MF,MID,35.0,25.1,25.140717131474098,0.0,0.0,0.01,0.01,0.1,0.8366533864541832,6.6932270916334655,0.8366533864541832,0.2788844621513944,0.0
Rubén Peña,es ESP,ESP,"DF,FW",FWD,32.0,23.2,25.13206896551724,0.0,0.09,0.04,0.04,0.11,2.6724137931034484,3.3620689655172415,6.336206896551724,0.12931034482758622,0.0
Lautaro Martínez,ar ARG,ARG,FW,FWD,25.0,29.5,25.126271186440675,0.81,0.1,0.6,0.52,0.12,1.8305084745762712,2.711864406779661,5.830508474576271,0.1694915254237288,0.0
Nicolas Jackson,sn SEN,SEN,FW,FWD,22.0,31.1,25.10048231511254,0.45,0.16,0.6,0.6,0.14,2.2508038585209,2.1543408360128615,6.430868167202572,0.3215434083601286,0.0
Takuma Asano,jp JPN,JPN,"FW,MF",FWD,28.0,22.1,25.096425339366515,0.27,0.05,0.36,0.36,0.06,2.5339366515837103,1.4479638009049773,7.5565610859728505,0.09049773755656108,0.0
Benjamin André,fr FRA,FRA,MF,MID,32.0,28.6,25.085524475524473,0.14,0.0,0.09,0.09,0.05,0.6643356643356643,6.293706293706293,1.2937062937062938,0.2797202797202797,0.0
Domagoj Bradarić,hr CRO,CRO,DF,DEF,23.0,30.5,25.071311475409836,0.0,0.1,0.03,0.03,0.06,1.8688524590163935,2.4918032786885247,3.9344262295081966,0.16393442622950818,0.0
Florian Grillitsch,at AUT,AUT,"DF,MF",MID,27.0,25.5,25.031568627450984,0.04,0.24,0.05,0.05,0.07,1.2549019607843137,5.96078431372549,0.8627450980392157,0.3137254901960784,0.0
Michel Aebischer,ch SUI,SUI,MF,MID,26.0,24.8,24.976774193548383,0.0,0.04,0.04,0.04,0.06,1.0483870967741935,5.040322580645161,2.217741935483871,0.3225806451612903,0.0
Valentin Gendrey,fr FRA,FRA,DF,DEF,23.0,33.8,24.916627218934913,0.06,0.09,0.05,0.05,0.05,2.248520710059172,3.4319526627218937,2.544378698224852,0.14792899408284024,0.0
Manuel Akanji,ch SUI,SUI,"DF,MF",MID,28.0,27.9,24.891971326164875,0.07,0.0,0.07,0.07,0.02,1.6487455197132617,5.304659498207886,1.2903225806451613,0.14336917562724016,0.03584229390681004
José Luis Morales,es ESP,ESP,"FW,MF",FWD,36.0,11.6,24.891724137931035,0.6,0.0,0.48,0.48,0.05,2.5,1.4655172413793105,6.810344827586207,0.0,0.0
John Stones,eng ENG,ENG,"DF,MF",MID,29.0,11.8,24.891525423728808,0.08,0.0,0.09,0.09,0.02,1.3559322033898304,4.830508474576271,2.0338983050847457,0.1694915254237288,0.0
Lucas,br BRA,BRA,DF,DEF,22.0,17.1,24.891403508771926,0.06,0.0,0.05,0.05,0.11,1.7543859649122806,2.7485380116959064,3.8011695906432745,0.3508771929824561,0.0
Florent Mollet,fr FRA,FRA,"MF,FW",FWD,31.0,23.1,24.850303030303028,0.17,0.17,0.25,0.25,0.11,1.1688311688311688,4.1558441558441555,6.277056277056277,0.17316017316017315,0.0
Umut Tohumcu,de GER,GER,MF,MID,18.0,11.2,24.84857142857143,0.0,0.18,0.04,0.04,0.1,1.6071428571428572,4.107142857142858,2.410714285714286,0.44642857142857145,0.0
Richarlison,br BRA,BRA,FW,FWD,26.0,16.6,24.761204819277104,0.66,0.24,0.58,0.58,0.13,1.5662650602409638,2.2891566265060237,6.385542168674698,0.18072289156626503,0.0
Arnau Martinez,es ESP,ESP,DF,DEF,20.0,13.8,24.71289855072464,0.0,0.15,0.01,0.01,0.1,2.101449275362319,4.927536231884058,1.1594202898550725,0.36231884057971014,0.0
Timothy Castagne,be BEL,BEL,DF,DEF,27.0,29.3,24.696211604095563,0.03,0.1,0.06,0.06,0.07,1.6382252559726962,2.627986348122867,3.856655290102389,0.10238907849829351,0.0
Diogo Dalot,pt POR,POR,DF,DEF,24.0,35.3,24.642634560906515,0.06,0.09,0.05,0.05,0.08,1.4730878186968839,3.512747875354108,3.144475920679887,0.16997167138810199,0.028328611898017
Jon Moncayola,es ESP,ESP,MF,MID,25.0,20.0,24.64,0.05,0.15,0.03,0.03,0.11,0.7,4.95,2.3,0.1,0.05
Ibrahima Konaté,fr FRA,FRA,DF,DEF,24.0,17.5,24.59428571428571,0.0,0.0,0.04,0.04,0.02,1.3714285714285714,6.742857142857143,0.17142857142857143,0.2857142857142857,0.05714285714285714
Gaëtan Laborde,fr FRA,FRA,"FW,MF",FWD,29.0,21.2,24.582169811320757,0.24,0.09,0.36,0.29,0.08,1.5566037735849056,2.169811320754717,7.59433962264151,0.09433962264150944,0.0
Kevin Sessa,de GER,GER,"MF,FW",FWD,23.0,11.2,24.567857142857143,0.27,0.0,0.25,0.25,0.12,2.5892857142857144,4.553571428571429,4.285714285714286,0.08928571428571429,0.0
Aaron Wan-Bissaka,eng ENG,ENG,DF,DEF,25.0,19.8,24.561919191919195,0.0,0.1,0.01,0.01,0.08,1.5151515151515151,3.888888888888889,2.727272727272727,0.20202020202020202,0.0
Tyrick Mitchell,eng ENG,ENG,"DF,MF",MID,23.0,35.6,24.52831460674157,0.06,0.08,0.04,0.04,0.08,0.898876404494382,2.640449438202247,4.466292134831461,0.16853932584269662,0.0
Arthur Theate,be BEL,BEL,DF,DEF,23.0,25.5,24.52372549019608,0.08,0.0,0.07,0.07,0.03,1.2941176470588236,5.921568627450981,0.9411764705882353,0.1568627450980392,0.0
Lucas Paquetá,br BRA,BRA,"FW,MF",FWD,25.0,29.1,24.48286941580756,0.14,0.21,0.18,0.13,0.18,1.1683848797250858,6.426116838487972,3.9862542955326457,0.3436426116838488,0.0
Liberato Cacace,nz NZL,NZL,DF,DEF,22.0,21.2,24.47811320754717,0.0,0.05,0.02,0.02,0.08,1.6037735849056605,3.9622641509433962,2.5943396226415096,0.2830188679245283,0.0
Diego Rico,es ESP,ESP,DF,DEF,30.0,28.2,24.47794326241135,0.0,0.25,0.01,0.01,0.14,0.9929078014184397,4.219858156028369,2.801418439716312,0.3546099290780142,0.0
Luis Rioja,es ESP,ESP,"FW,MF",FWD,29.0,27.8,24.472697841726617,0.18,0.14,0.22,0.11,0.14,2.5179856115107913,2.7697841726618706,6.2230215827338125,0.14388489208633093,0.0
Albert Sambi Lokonga,be BEL,BEL,MF,MID,23.0,14.5,24.460344827586212,0.07,0.21,0.04,0.04,0.1,2.0,4.9655172413793105,0.896551724137931,0.27586206896551724,0.0
Igor,br BRA,BRA,DF,DEF,25.0,18.2,24.440659340659344,0.0,0.0,0.02,0.02,0.04,1.6483516483516485,5.8791208791208796,0.6593406593406593,0.21978021978021978,0.0
José Arnaiz,es ESP,ESP,"FW,MF",FWD,28.0,10.3,24.43553398058252,0.19,0.1,0.17,0.17,0.17,2.233009708737864,1.0679611650485437,8.252427184466018,0.2912621359223301,0.0
Joan Gonzàlez,es ESP,ESP,MF,MID,21.0,14.3,24.426293706293706,0.07,0.07,0.08,0.08,0.07,1.7482517482517481,3.4265734265734262,2.867132867132867,0.4195804195804196,0.0
Thilo Kehrer,de GER,GER,DF,DEF,26.0,14.7,24.345578231292517,0.07,0.07,0.05,0.05,0.07,0.8843537414965987,6.122448979591837,1.08843537414966,0.272108843537415,0.06802721088435375
Grejohn Kyei,fr FRA,FRA,FW,FWD,27.0,11.4,24.317982456140353,0.18,0.09,0.43,0.36,0.11,1.0526315789473684,2.631578947368421,7.456140350877193,0.08771929824561403,0.0
Adri Embarba,es ESP,ESP,"FW,MF",FWD,31.0,27.5,24.243181818181814,0.11,0.07,0.16,0.13,0.16,3.418181818181818,2.109090909090909,6.072727272727272,0.18181818181818182,0.0
Maximilian Wöber,at AUT,AUT,DF,DEF,25.0,23.0,24.202173913043477,0.09,0.13,0.06,0.06,0.07,1.391304347826087,5.565217391304348,1.0,0.17391304347826086,0.043478260869565216
Tariq Lamptey,gh GHA,GHA,"DF,FW",FWD,22.0,10.2,24.195294117647062,0.0,0.3,0.04,0.04,0.12,3.823529411764706,1.6666666666666667,6.274509803921569,0.29411764705882354,0.0
Evann Guessand,ci CIV,CIV,FW,FWD,22.0,17.3,24.191300578034678,0.35,0.0,0.48,0.39,0.08,2.312138728323699,1.9653179190751444,6.589595375722543,0.057803468208092484,0.0
Marco Reus,de GER,GER,"MF,FW",FWD,34.0,17.8,24.17179775280899,0.34,0.45,0.37,0.37,0.29,1.7415730337078652,3.595505617977528,5.0,0.11235955056179775,0.0
Moussa Sissoko,fr FRA,FRA,MF,MID,33.0,20.2,24.131386138613863,0.0,0.0,0.06,0.06,0.05,1.4851485148514851,3.6633663366336635,2.9207920792079207,0.34653465346534656,0.0
Timothy Weah,us USA,USA,"DF,FW",FWD,23.0,14.0,24.13,0.0,0.07,0.11,0.11,0.08,2.5,3.4285714285714284,6.0,0.35714285714285715,0.0
Oriol Romeu,es ESP,ESP,MF,MID,31.0,10.4,24.069230769230767,0.0,0.1,0.07,0.07,0.12,1.1538461538461537,6.346153846153846,0.3846153846153846,0.3846153846153846,0.0
Danilo Pereira,pt POR,POR,DF,DEF,31.0,22.2,24.023963963963965,0.0,0.0,0.06,0.06,0.0,1.2612612612612613,6.666666666666667,0.0900900900900901,0.0900900900900901,0.0
Luis Milla,es ESP,ESP,MF,MID,28.0,23.5,24.007021276595744,0.0,0.04,0.03,0.03,0.07,1.3191489361702127,5.148936170212766,1.4893617021276595,0.2553191489361702,0.0
Marten de Roon,nl NED,NED,"MF,DF",MID,32.0,28.9,23.991799307958473,0.0,0.17,0.02,0.02,0.04,0.9688581314878894,6.159169550173011,0.7612456747404844,0.34602076124567477,0.0
Nico Schlotterbeck,de GER,GER,DF,DEF,23.0,31.8,23.987798742138366,0.06,0.03,0.1,0.1,0.06,1.729559748427673,5.849056603773585,0.34591194968553457,0.12578616352201258,0.0
Josué Casimir,fr FRA,FRA,"FW,DF",FWD,21.0,22.4,23.94714285714286,0.0,0.22,0.09,0.09,0.19,2.6339285714285716,2.7678571428571432,6.1607142857142865,0.26785714285714285,0.0
Frederic Guilbert,fr FRA,FRA,"DF,MF",MID,28.0,27.7,23.901805054151623,0.07,0.0,0.04,0.04,0.06,1.1552346570397112,4.187725631768953,2.527075812274368,0.10830324909747292,0.0
